source_db,source_id,source_name,omen_key,omen_c,omen_x,posture,implement,pattern,laterality,angle,mechanic,primary_muscles
free-exercise-db,Seated_Dumbbell_Palms-Up_Wrist_Curl,Seated Dumbbell Palms-Up Wrist Curl,OMEN-0.2-65DLD32QUPYGI,dumbbell wrist-flexion,posture=seated|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,dumbbell,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Seated_Dumbbell_Press,Seated Dumbbell Press,OMEN-0.2-DPGBXH3IWKAS2,seated dumbbell vertical-push,posture=seated|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,seated,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Seated_Flat_Bench_Leg_Pull-In,Seated Flat Bench Leg Pull-In,OMEN-0.2-EDFIF6FZ56RJU,spinal-flexion,posture=seated|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,seated,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Seated_Good_Mornings,Seated Good Mornings,OMEN-0.2-YHOSP2GN7WWAU,seated barbell hip-hinge,posture=seated|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,seated,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Seated_Leg_Curl,Seated Leg Curl,OMEN-0.2-MQBFYM7YCGC44,machine knee-flexion,posture=seated|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=knee-flexion|angle=flat|contraction=dynamic|range=full,seated,machine,knee-flexion,bilateral,flat,isolation,hamstrings
free-exercise-db,Seated_Leg_Tucks,Seated Leg Tucks,OMEN-0.2-EDFIF6FZ56RJU,spinal-flexion,posture=seated|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,seated,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Seated_One-Arm_Dumbbell_Palms-Down_Wrist_Curl,Seated One-Arm Dumbbell Palms-Down Wrist Curl,OMEN-0.2-Z6ECRCCC3N3MO,dumbbell unilateral wrist-flexion,posture=seated|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,dumbbell,wrist-flexion,unilateral,flat,isolation,forearm-flexors
free-exercise-db,Seated_One-Arm_Dumbbell_Palms-Up_Wrist_Curl,Seated One-Arm Dumbbell Palms-Up Wrist Curl,OMEN-0.2-Z6ECRCCC3N3MO,dumbbell unilateral wrist-flexion,posture=seated|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,dumbbell,wrist-flexion,unilateral,flat,isolation,forearm-flexors
free-exercise-db,Seated_One-arm_Cable_Pulley_Rows,Seated One-arm Cable Pulley Rows,OMEN-0.2-F3KBHKNO3IXSI,cable unilateral horizontal-pull,posture=seated|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,seated,cable,horizontal-pull,unilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Seated_Palm-Up_Barbell_Wrist_Curl,Seated Palm-Up Barbell Wrist Curl,OMEN-0.2-ZG2JW3OSB4HGO,barbell wrist-flexion,posture=seated|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,barbell,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Seated_Palms-Down_Barbell_Wrist_Curl,Seated Palms-Down Barbell Wrist Curl,OMEN-0.2-ZG2JW3OSB4HGO,barbell wrist-flexion,posture=seated|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,barbell,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Seated_Side_Lateral_Raise,Seated Side Lateral Raise,OMEN-0.2-MUG7RAYKBV3V2,dumbbell shoulder-abduction,posture=seated|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,seated,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Seated_Triceps_Press,Seated Triceps Press,OMEN-0.2-DPGBXH3IWKAS2,seated dumbbell vertical-push,posture=seated|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,seated,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,OMEN-0.2-HCDVRF3LRN5CE,cable wrist-flexion,posture=seated|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,cable,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,See-Saw_Press_Alternating_Side_Press,See-Saw Press (Alternating Side Press),OMEN-0.2-RJ6KHYULN5TSK,dumbbell alternating vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=alternating|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,alternating,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Shotgun_Row,Shotgun Row,OMEN-0.2-NEZGXUCYRN7Z4,cable horizontal-pull,posture=bent-over|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,cable,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Shoulder_Press_-_With_Bands,Shoulder Press - With Bands,OMEN-0.2-53ZSHWSJDETNS,band vertical-push,posture=standing|implement=band|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,band,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Side_Bridge,Side Bridge,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Side_Jackknife,Side Jackknife,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Side_Lateral_Raise,Side Lateral Raise,OMEN-0.2-AQWQCZJ3LKYB2,dumbbell shoulder-abduction,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Side_Laterals_to_Front_Raise,Side Laterals to Front Raise,OMEN-0.2-AQWQCZJ3LKYB2,dumbbell shoulder-abduction,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Single-Arm_Cable_Crossover,Single-Arm Cable Crossover,OMEN-0.2-JRCIIRBH6NUCQ,cable unilateral horizontal-push,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,cable,horizontal-push,unilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Single-Arm_Linear_Jammer,Single-Arm Linear Jammer,OMEN-0.2-AHW236FI2KTWG,barbell unilateral vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,unilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Single-Arm_Push-Up,Single-Arm Push-Up,OMEN-0.2-DI43S5TANWNQO,unilateral horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,unilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Single-Leg_Leg_Extension,Single-Leg Leg Extension,OMEN-0.2-2PKYXGZ6YCWZO,machine unilateral knee-extension,posture=seated|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=knee-extension|angle=flat|contraction=dynamic|range=full,seated,machine,knee-extension,unilateral,flat,isolation,quadriceps
free-exercise-db,Single_Dumbbell_Raise,Single Dumbbell Raise,OMEN-0.2-AQWQCZJ3LKYB2,dumbbell shoulder-abduction,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Single_Leg_Glute_Bridge,Single Leg Glute Bridge,OMEN-0.2-W465DMCUMO2WG,hip-extension,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-extension|angle=flat|contraction=dynamic|range=full,supine,bodyweight,hip-extension,bilateral,flat,isolation,gluteus-maximus
free-exercise-db,Sit-Up,Sit-Up,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Sled_Drag_-_Harness,Sled Drag - Harness,OMEN-0.2-PUXI2XFYH6Y74,sled squat,posture=standing|implement=sled|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,sled,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Sled_Overhead_Backward_Walk,Sled Overhead Backward Walk,OMEN-0.2-DRMKKJOOCUCEA,sled vertical-push,posture=standing|implement=sled|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,sled,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Sled_Overhead_Triceps_Extension,Sled Overhead Triceps Extension,OMEN-0.2-ROA5ITS6CNBEG,sled elbow-extension,posture=standing|implement=sled|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,sled,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Sled_Push,Sled Push,OMEN-0.2-PUXI2XFYH6Y74,sled squat,posture=standing|implement=sled|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,sled,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Sled_Reverse_Flye,Sled Reverse Flye,OMEN-0.2-UESPO2ZHO4DLG,sled shoulder-horizontal-abduction,posture=bent-over|implement=sled|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-abduction|angle=flat|contraction=dynamic|range=full,bent-over,sled,shoulder-horizontal-abduction,bilateral,flat,isolation,posterior-deltoid
free-exercise-db,Sled_Row,Sled Row,OMEN-0.2-6LRXHHC4V46Y6,sled horizontal-pull,posture=bent-over|implement=sled|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,sled,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Smith_Incline_Shoulder_Raise,Smith Incline Shoulder Raise,OMEN-0.2-6HNAGX7SQJH5K,incline barbell shoulder-abduction,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=incline|contraction=dynamic|range=full,standing,barbell,shoulder-abduction,bilateral,incline,isolation,lateral-deltoid
free-exercise-db,Smith_Machine_Behind_the_Back_Shrug,Smith Machine Behind the Back Shrug,OMEN-0.2-GCEW2DJVWK2CW,machine scapular-elevation,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,machine,scapular-elevation,bilateral,flat,isolation,upper-trapezius
free-exercise-db,Smith_Machine_Bench_Press,Smith Machine Bench Press,OMEN-0.2-3UPZ3OXB2RIYC,machine horizontal-push,posture=supine|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,machine,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Smith_Machine_Bent_Over_Row,Smith Machine Bent Over Row,OMEN-0.2-2VX3Y7CDWCCZW,machine horizontal-pull,posture=bent-over|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,machine,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Smith_Machine_Calf_Raise,Smith Machine Calf Raise,OMEN-0.2-6KQ42XMSHPKTO,machine plantarflexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,machine,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Smith_Machine_Close-Grip_Bench_Press,Smith Machine Close-Grip Bench Press,OMEN-0.2-7CXT22UJT5VEU,machine close-grip horizontal-push,posture=supine|implement=machine|attachment=none|grip_orientation=pronated|grip_width=close|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,machine,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Smith_Machine_Decline_Press,Smith Machine Decline Press,OMEN-0.2-57YCGQARUOAB2,decline machine vertical-push,posture=standing|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=decline|contraction=dynamic|range=full,standing,machine,vertical-push,bilateral,decline,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Smith_Machine_Hip_Raise,Smith Machine Hip Raise,OMEN-0.2-7ZQ3G7IHRQZDO,machine spinal-flexion,posture=supine|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,machine,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Smith_Machine_Incline_Bench_Press,Smith Machine Incline Bench Press,OMEN-0.2-HM7XIKUTW3MQC,incline machine horizontal-push,posture=supine|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,machine,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Smith_Machine_Leg_Press,Smith Machine Leg Press,OMEN-0.2-JR3MWAE5E5CWG,machine squat,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,machine,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Smith_Machine_One-Arm_Upright_Row,Smith Machine One-Arm Upright Row,OMEN-0.2-PTXTMO36CTXGC,machine unilateral scapular-elevation,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,machine,scapular-elevation,unilateral,flat,isolation,upper-trapezius
free-exercise-db,Smith_Machine_Overhead_Shoulder_Press,Smith Machine Overhead Shoulder Press,OMEN-0.2-6ADFLWBYLTH2Y,machine vertical-push,posture=standing|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,machine,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Smith_Machine_Pistol_Squat,Smith Machine Pistol Squat,OMEN-0.2-JR3MWAE5E5CWG,machine squat,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,machine,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Smith_Machine_Reverse_Calf_Raises,Smith Machine Reverse Calf Raises,OMEN-0.2-6KQ42XMSHPKTO,machine plantarflexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,machine,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Smith_Machine_Squat,Smith Machine Squat,OMEN-0.2-JR3MWAE5E5CWG,machine squat,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,machine,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Smith_Machine_Stiff-Legged_Deadlift,Smith Machine Stiff-Legged Deadlift,OMEN-0.2-NLAWTVEAQ7DHK,machine hip-hinge,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,machine,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Smith_Machine_Upright_Row,Smith Machine Upright Row,OMEN-0.2-GCEW2DJVWK2CW,machine scapular-elevation,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,machine,scapular-elevation,bilateral,flat,isolation,upper-trapezius
free-exercise-db,Smith_Single-Leg_Split_Squat,Smith Single-Leg Split Squat,OMEN-0.2-GN5KJPWFSCVFU,machine unilateral lunge,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=lunge|angle=flat|contraction=dynamic|range=full,standing,machine,lunge,unilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Speed_Band_Overhead_Triceps,Speed Band Overhead Triceps,OMEN-0.2-ECOKSVS3E6OQW,band elbow-extension,posture=standing|implement=band|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,band,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Speed_Box_Squat,Speed Box Squat,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Speed_Squats,Speed Squats,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Spell_Caster,Spell Caster,OMEN-0.2-UFOYG5K4NGVOG,dumbbell spinal-flexion,posture=supine|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,dumbbell,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Spider_Crawl,Spider Crawl,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Spider_Curl,Spider Curl,OMEN-0.2-7MRH57YFCMYL4,ez-bar elbow-flexion,posture=standing|implement=ez-bar|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,ez-bar,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Split_Squat_with_Dumbbells,Split Squat with Dumbbells,OMEN-0.2-ML535CTNKFJQS,dumbbell lunge,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=lunge|angle=flat|contraction=dynamic|range=full,standing,dumbbell,lunge,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Squat_with_Bands,Squat with Bands,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Squat_with_Chains,Squat with Chains,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Squat_with_Plate_Movers,Squat with Plate Movers,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Squats_-_With_Bands,Squats - With Bands,OMEN-0.2-VR627DRUICIRK,band squat,posture=standing|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,band,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Standing_Alternating_Dumbbell_Press,Standing Alternating Dumbbell Press,OMEN-0.2-RJ6KHYULN5TSK,dumbbell alternating vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=alternating|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,alternating,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Barbell_Calf_Raise,Standing Barbell Calf Raise,OMEN-0.2-SKQV5ZAO5Y6WM,barbell plantarflexion,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,barbell,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Standing_Barbell_Press_Behind_Neck,Standing Barbell Press Behind Neck,OMEN-0.2-UZPKJRIPUZZH4,barbell cervical-flexion,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=cervical-flexion|angle=flat|contraction=dynamic|range=full,standing,barbell,cervical-flexion,bilateral,flat,isolation,sternocleidomastoid
free-exercise-db,Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension,Standing Bent-Over One-Arm Dumbbell Triceps Extension,OMEN-0.2-EIMPXZ4ED5TAM,dumbbell unilateral elbow-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-extension,unilateral,flat,isolation,triceps
free-exercise-db,Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension,Standing Bent-Over Two-Arm Dumbbell Triceps Extension,OMEN-0.2-ZM2XSGIVSN5CG,dumbbell elbow-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Standing_Biceps_Cable_Curl,Standing Biceps Cable Curl,OMEN-0.2-EBZSPGSXRM5AU,cable elbow-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Standing_Bradford_Press,Standing Bradford Press,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Cable_Chest_Press,Standing Cable Chest Press,OMEN-0.2-4FKVRWI5TRWN4,standing cable horizontal-push,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,standing,cable,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Standing_Cable_Lift,Standing Cable Lift,OMEN-0.2-BUB52TJCZGPBA,cable spinal-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Standing_Cable_Wood_Chop,Standing Cable Wood Chop,OMEN-0.2-KRBUI3N7G7VDK,cable rotation,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=rotation|angle=flat|contraction=dynamic|range=full,standing,cable,rotation,bilateral,flat,isolation,obliques
free-exercise-db,Standing_Calf_Raises,Standing Calf Raises,OMEN-0.2-6KQ42XMSHPKTO,machine plantarflexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,machine,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
